516,	516.516,	relativeTimeInSec
516,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
516,	spine3,	Producer
516,	0/RP0/CPU0,	node_name
516,	25,	total_cpu_fifteen_minute
516,	25,	total_cpu_five_minute
516,	24,	total_cpu_one_minute
517,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
517,	517.121,	relativeTimeInSec
517,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
517,	leaf7,	Producer
517,	0/RP0/CPU0,	node_name
517,	23,	total_cpu_fifteen_minute
517,	24,	total_cpu_five_minute
517,	24,	total_cpu_one_minute
517,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
517,	517.214,	relativeTimeInSec
517,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
517,	spine1,	Producer
517,	0/RP0/CPU0,	node_name
517,	25,	total_cpu_fifteen_minute
517,	26,	total_cpu_five_minute
517,	24,	total_cpu_one_minute
517,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
517,	517.926,	relativeTimeInSec
517,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
517,	leaf2,	Producer
517,	0/RP0/CPU0,	node_name
517,	25,	total_cpu_fifteen_minute
517,	24,	total_cpu_five_minute
517,	24,	total_cpu_one_minute
518,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
518,	518.278,	relativeTimeInSec
518,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
518,	spine4,	Producer
518,	0/RP0/CPU0,	node_name
518,	24,	total_cpu_fifteen_minute
518,	25,	total_cpu_five_minute
518,	27,	total_cpu_one_minute
518,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
518,	518.62,	relativeTimeInSec
518,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
518,	dr03,	Producer
518,	0/RP1/CPU0,	node_name
518,	1,	total_cpu_fifteen_minute
518,	1,	total_cpu_five_minute
518,	1,	total_cpu_one_minute
518,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
518,	518.622,	relativeTimeInSec
518,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
518,	dr03,	Producer
518,	0/RP0/CPU0,	node_name
518,	7,	total_cpu_fifteen_minute
518,	7,	total_cpu_five_minute
518,	7,	total_cpu_one_minute
518,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
518,	518.628,	relativeTimeInSec
518,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
518,	dr03,	Producer
518,	0/0/CPU0,	node_name
518,	3,	total_cpu_fifteen_minute
518,	3,	total_cpu_five_minute
518,	3,	total_cpu_one_minute
518,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
518,	518.632,	relativeTimeInSec
518,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
518,	dr03,	Producer
518,	0/1/CPU0,	node_name
518,	3,	total_cpu_fifteen_minute
518,	3,	total_cpu_five_minute
518,	3,	total_cpu_one_minute
518,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
518,	518.662,	relativeTimeInSec
518,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
518,	leaf8,	Producer
518,	0/RP0/CPU0,	node_name
518,	24,	total_cpu_fifteen_minute
518,	24,	total_cpu_five_minute
518,	23,	total_cpu_one_minute
519,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
519,	519.051,	relativeTimeInSec
519,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
519,	leaf4,	Producer
519,	0/RP0/CPU0,	node_name
519,	24,	total_cpu_fifteen_minute
519,	24,	total_cpu_five_minute
519,	24,	total_cpu_one_minute
519,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
519,	519.503,	relativeTimeInSec
519,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
519,	leaf6,	Producer
519,	0/RP0/CPU0,	node_name
519,	24,	total_cpu_fifteen_minute
519,	24,	total_cpu_five_minute
519,	25,	total_cpu_one_minute
519,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
519,	519.809,	relativeTimeInSec
519,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
519,	leaf1,	Producer
519,	0/RP0/CPU0,	node_name
519,	26,	total_cpu_fifteen_minute
519,	26,	total_cpu_five_minute
519,	26,	total_cpu_one_minute
520,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
520,	520.129,	relativeTimeInSec
520,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
520,	spine2,	Producer
520,	0/RP0/CPU0,	node_name
520,	24,	total_cpu_fifteen_minute
520,	25,	total_cpu_five_minute
520,	25,	total_cpu_one_minute
520,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
520,	520.303,	relativeTimeInSec
520,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
520,	leaf5,	Producer
520,	0/RP0/CPU0,	node_name
520,	24,	total_cpu_fifteen_minute
520,	24,	total_cpu_five_minute
520,	24,	total_cpu_one_minute
520,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
520,	520.706,	relativeTimeInSec
520,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
520,	leaf3,	Producer
520,	0/RP0/CPU0,	node_name
520,	24,	total_cpu_fifteen_minute
520,	24,	total_cpu_five_minute
520,	24,	total_cpu_one_minute
521,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
521,	521.014,	relativeTimeInSec
521,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
521,	spine3,	Producer
521,	0/RP0/CPU0,	node_name
521,	25,	total_cpu_fifteen_minute
521,	25,	total_cpu_five_minute
521,	24,	total_cpu_one_minute
521,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
521,	521.524,	relativeTimeInSec
521,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
521,	leaf7,	Producer
521,	0/RP0/CPU0,	node_name
521,	23,	total_cpu_fifteen_minute
521,	24,	total_cpu_five_minute
521,	23,	total_cpu_one_minute
521,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
521,	521.749,	relativeTimeInSec
521,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
521,	spine1,	Producer
521,	0/RP0/CPU0,	node_name
521,	25,	total_cpu_fifteen_minute
521,	26,	total_cpu_five_minute
521,	24,	total_cpu_one_minute
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
522,	522.02,	relativeTimeInSec
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
522,	dr01,	Producer
522,	0/RP0/CPU0,	node_name
522,	6,	total_cpu_fifteen_minute
522,	6,	total_cpu_five_minute
522,	6,	total_cpu_one_minute
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
522,	522.023,	relativeTimeInSec
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
522,	dr01,	Producer
522,	0/0/CPU0,	node_name
522,	3,	total_cpu_fifteen_minute
522,	3,	total_cpu_five_minute
522,	3,	total_cpu_one_minute
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
522,	522.029,	relativeTimeInSec
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
522,	dr01,	Producer
522,	0/1/CPU0,	node_name
522,	3,	total_cpu_fifteen_minute
522,	3,	total_cpu_five_minute
522,	3,	total_cpu_one_minute
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
522,	522.104,	relativeTimeInSec
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
522,	dr02,	Producer
522,	0/RP1/CPU0,	node_name
522,	1,	total_cpu_fifteen_minute
522,	1,	total_cpu_five_minute
522,	1,	total_cpu_one_minute
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
522,	522.106,	relativeTimeInSec
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
522,	dr02,	Producer
522,	0/RP0/CPU0,	node_name
522,	7,	total_cpu_fifteen_minute
522,	7,	total_cpu_five_minute
522,	7,	total_cpu_one_minute
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
522,	522.112,	relativeTimeInSec
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
522,	dr02,	Producer
522,	0/0/CPU0,	node_name
522,	3,	total_cpu_fifteen_minute
522,	3,	total_cpu_five_minute
522,	3,	total_cpu_one_minute
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
522,	522.116,	relativeTimeInSec
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
522,	dr02,	Producer
522,	0/1/CPU0,	node_name
522,	3,	total_cpu_fifteen_minute
522,	3,	total_cpu_five_minute
522,	3,	total_cpu_one_minute
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
522,	522.377,	relativeTimeInSec
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
522,	leaf2,	Producer
522,	0/RP0/CPU0,	node_name
522,	25,	total_cpu_fifteen_minute
522,	24,	total_cpu_five_minute
522,	24,	total_cpu_one_minute
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
522,	522.729,	relativeTimeInSec
522,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
522,	spine4,	Producer
522,	0/RP0/CPU0,	node_name
522,	24,	total_cpu_fifteen_minute
522,	25,	total_cpu_five_minute
522,	27,	total_cpu_one_minute
523,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
523,	523.081,	relativeTimeInSec
523,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
523,	leaf8,	Producer
523,	0/RP0/CPU0,	node_name
523,	24,	total_cpu_fifteen_minute
523,	24,	total_cpu_five_minute
523,	23,	total_cpu_one_minute
523,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
523,	523.498,	relativeTimeInSec
523,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
523,	leaf4,	Producer
523,	0/RP0/CPU0,	node_name
523,	24,	total_cpu_fifteen_minute
523,	24,	total_cpu_five_minute
523,	24,	total_cpu_one_minute
523,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
523,	523.956,	relativeTimeInSec
523,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
523,	leaf6,	Producer
523,	0/RP0/CPU0,	node_name
523,	24,	total_cpu_fifteen_minute
523,	24,	total_cpu_five_minute
523,	25,	total_cpu_one_minute
524,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
524,	524.228,	relativeTimeInSec
524,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
524,	leaf1,	Producer
524,	0/RP0/CPU0,	node_name
524,	26,	total_cpu_fifteen_minute
524,	26,	total_cpu_five_minute
524,	26,	total_cpu_one_minute
524,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
524,	524.679,	relativeTimeInSec
524,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
524,	spine2,	Producer
524,	0/RP0/CPU0,	node_name
524,	24,	total_cpu_fifteen_minute
524,	24,	total_cpu_five_minute
524,	24,	total_cpu_one_minute
524,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
524,	524.736,	relativeTimeInSec
524,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
524,	leaf5,	Producer
524,	0/RP0/CPU0,	node_name
524,	24,	total_cpu_fifteen_minute
524,	24,	total_cpu_five_minute
524,	24,	total_cpu_one_minute
524,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
524,	524.92,	relativeTimeInSec
524,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
524,	dr03,	Producer
524,	0/RP1/CPU0,	node_name
524,	1,	total_cpu_fifteen_minute
524,	1,	total_cpu_five_minute
524,	1,	total_cpu_one_minute
524,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
524,	524.922,	relativeTimeInSec
524,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
524,	dr03,	Producer
524,	0/RP0/CPU0,	node_name
524,	7,	total_cpu_fifteen_minute
524,	7,	total_cpu_five_minute
524,	7,	total_cpu_one_minute
524,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
524,	524.929,	relativeTimeInSec
524,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
524,	dr03,	Producer
524,	0/0/CPU0,	node_name
524,	3,	total_cpu_fifteen_minute
524,	3,	total_cpu_five_minute
524,	3,	total_cpu_one_minute
524,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
524,	524.933,	relativeTimeInSec
524,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
524,	dr03,	Producer
524,	0/1/CPU0,	node_name
524,	3,	total_cpu_fifteen_minute
524,	3,	total_cpu_five_minute
524,	3,	total_cpu_one_minute
525,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
525,	525.142,	relativeTimeInSec
525,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
525,	leaf3,	Producer
525,	0/RP0/CPU0,	node_name
525,	24,	total_cpu_fifteen_minute
525,	24,	total_cpu_five_minute
525,	24,	total_cpu_one_minute
525,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
525,	525.458,	relativeTimeInSec
525,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
525,	spine3,	Producer
525,	0/RP0/CPU0,	node_name
525,	25,	total_cpu_fifteen_minute
525,	25,	total_cpu_five_minute
525,	24,	total_cpu_one_minute
525,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
525,	525.951,	relativeTimeInSec
525,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
525,	leaf7,	Producer
525,	0/RP0/CPU0,	node_name
525,	23,	total_cpu_fifteen_minute
525,	24,	total_cpu_five_minute
525,	23,	total_cpu_one_minute
526,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
526,	526.234,	relativeTimeInSec
526,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
526,	spine1,	Producer
526,	0/RP0/CPU0,	node_name
526,	25,	total_cpu_fifteen_minute
526,	26,	total_cpu_five_minute
526,	24,	total_cpu_one_minute
526,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
526,	526.784,	relativeTimeInSec
526,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
526,	leaf2,	Producer
526,	0/RP0/CPU0,	node_name
526,	25,	total_cpu_fifteen_minute
526,	24,	total_cpu_five_minute
526,	24,	total_cpu_one_minute
527,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
527,	527.223,	relativeTimeInSec
527,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
527,	spine4,	Producer
527,	0/RP0/CPU0,	node_name
527,	24,	total_cpu_fifteen_minute
527,	24,	total_cpu_five_minute
527,	23,	total_cpu_one_minute
527,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
527,	527.495,	relativeTimeInSec
527,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
527,	leaf8,	Producer
527,	0/RP0/CPU0,	node_name
527,	24,	total_cpu_fifteen_minute
527,	24,	total_cpu_five_minute
527,	23,	total_cpu_one_minute
527,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
527,	527.921,	relativeTimeInSec
527,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
527,	leaf4,	Producer
527,	0/RP0/CPU0,	node_name
527,	24,	total_cpu_fifteen_minute
527,	24,	total_cpu_five_minute
527,	24,	total_cpu_one_minute
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
528,	528.07,	relativeTimeInSec
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
528,	dr01,	Producer
528,	0/RP0/CPU0,	node_name
528,	6,	total_cpu_fifteen_minute
528,	6,	total_cpu_five_minute
528,	6,	total_cpu_one_minute
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
528,	528.074,	relativeTimeInSec
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
528,	dr01,	Producer
528,	0/0/CPU0,	node_name
528,	3,	total_cpu_fifteen_minute
528,	3,	total_cpu_five_minute
528,	3,	total_cpu_one_minute
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
528,	528.079,	relativeTimeInSec
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
528,	dr01,	Producer
528,	0/1/CPU0,	node_name
528,	3,	total_cpu_fifteen_minute
528,	3,	total_cpu_five_minute
528,	3,	total_cpu_one_minute
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
528,	528.423,	relativeTimeInSec
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
528,	leaf6,	Producer
528,	0/RP0/CPU0,	node_name
528,	24,	total_cpu_fifteen_minute
528,	24,	total_cpu_five_minute
528,	25,	total_cpu_one_minute
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
528,	528.464,	relativeTimeInSec
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
528,	dr02,	Producer
528,	0/RP1/CPU0,	node_name
528,	1,	total_cpu_fifteen_minute
528,	1,	total_cpu_five_minute
528,	1,	total_cpu_one_minute
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
528,	528.466,	relativeTimeInSec
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
528,	dr02,	Producer
528,	0/RP0/CPU0,	node_name
528,	7,	total_cpu_fifteen_minute
528,	7,	total_cpu_five_minute
528,	7,	total_cpu_one_minute
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
528,	528.472,	relativeTimeInSec
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
528,	dr02,	Producer
528,	0/0/CPU0,	node_name
528,	3,	total_cpu_fifteen_minute
528,	3,	total_cpu_five_minute
528,	3,	total_cpu_one_minute
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
528,	528.476,	relativeTimeInSec
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
528,	dr02,	Producer
528,	0/1/CPU0,	node_name
528,	3,	total_cpu_fifteen_minute
528,	3,	total_cpu_five_minute
528,	3,	total_cpu_one_minute
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
528,	528.67,	relativeTimeInSec
528,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
528,	leaf1,	Producer
528,	0/RP0/CPU0,	node_name
528,	26,	total_cpu_fifteen_minute
528,	26,	total_cpu_five_minute
528,	26,	total_cpu_one_minute
529,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
529,	529.137,	relativeTimeInSec
529,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
529,	spine2,	Producer
529,	0/RP0/CPU0,	node_name
529,	24,	total_cpu_fifteen_minute
529,	24,	total_cpu_five_minute
529,	24,	total_cpu_one_minute
529,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
529,	529.147,	relativeTimeInSec
529,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
529,	leaf5,	Producer
529,	0/RP0/CPU0,	node_name
529,	24,	total_cpu_fifteen_minute
529,	24,	total_cpu_five_minute
529,	24,	total_cpu_one_minute
529,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
529,	529.58,	relativeTimeInSec
529,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
529,	leaf3,	Producer
529,	0/RP0/CPU0,	node_name
529,	24,	total_cpu_fifteen_minute
529,	24,	total_cpu_five_minute
529,	24,	total_cpu_one_minute
529,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
529,	529.986,	relativeTimeInSec
529,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
529,	spine3,	Producer
529,	0/RP0/CPU0,	node_name
529,	25,	total_cpu_fifteen_minute
529,	25,	total_cpu_five_minute
529,	24,	total_cpu_one_minute
530,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
530,	530.375,	relativeTimeInSec
530,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
530,	leaf7,	Producer
530,	0/RP0/CPU0,	node_name
530,	23,	total_cpu_fifteen_minute
530,	24,	total_cpu_five_minute
530,	23,	total_cpu_one_minute
530,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
530,	530.799,	relativeTimeInSec
530,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
530,	spine1,	Producer
530,	0/RP0/CPU0,	node_name
530,	25,	total_cpu_fifteen_minute
530,	26,	total_cpu_five_minute
530,	24,	total_cpu_one_minute
531,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
531,	531.236,	relativeTimeInSec
531,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
531,	dr03,	Producer
531,	0/RP1/CPU0,	node_name
531,	1,	total_cpu_fifteen_minute
531,	1,	total_cpu_five_minute
531,	1,	total_cpu_one_minute
531,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
531,	531.238,	relativeTimeInSec
531,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
531,	dr03,	Producer
531,	0/RP0/CPU0,	node_name
531,	7,	total_cpu_fifteen_minute
531,	7,	total_cpu_five_minute
531,	7,	total_cpu_one_minute
531,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
531,	531.239,	relativeTimeInSec
531,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
531,	leaf2,	Producer
531,	0/RP0/CPU0,	node_name
531,	25,	total_cpu_fifteen_minute
531,	24,	total_cpu_five_minute
531,	24,	total_cpu_one_minute
531,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
531,	531.247,	relativeTimeInSec
531,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
531,	dr03,	Producer
531,	0/0/CPU0,	node_name
531,	3,	total_cpu_fifteen_minute
531,	3,	total_cpu_five_minute
531,	3,	total_cpu_one_minute
531,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
531,	531.251,	relativeTimeInSec
531,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
531,	dr03,	Producer
531,	0/1/CPU0,	node_name
531,	3,	total_cpu_fifteen_minute
531,	3,	total_cpu_five_minute
531,	3,	total_cpu_one_minute
531,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
531,	531.668,	relativeTimeInSec
531,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
531,	spine4,	Producer
531,	0/RP0/CPU0,	node_name
531,	24,	total_cpu_fifteen_minute
531,	24,	total_cpu_five_minute
531,	23,	total_cpu_one_minute
531,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
531,	531.957,	relativeTimeInSec
531,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
531,	leaf8,	Producer
531,	0/RP0/CPU0,	node_name
531,	24,	total_cpu_fifteen_minute
531,	24,	total_cpu_five_minute
531,	23,	total_cpu_one_minute
532,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
532,	532.338,	relativeTimeInSec
532,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
532,	leaf4,	Producer
532,	0/RP0/CPU0,	node_name
532,	24,	total_cpu_fifteen_minute
532,	24,	total_cpu_five_minute
532,	24,	total_cpu_one_minute
532,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	name
532,	532.867,	relativeTimeInSec
532,	Cisco-IOS-XR-wdsysmon-fd-oper:system-monitoring/cpu-utilization,	EncodingPath
532,	leaf6,	Producer
532,	0/RP0/CPU0,	node_name
532,	24,	total_cpu_fifteen_minute
532,	24,	total_cpu_five_minute
532,	22,	total_cpu_one_minute
